County.Code,County.Name,Test.Id,Test.Name,Grade,Students.Tested,Mean.Scale.Score,Count.Test.Grade,Pct.Test.Grade
31,Placer,23,CST Physics,13,1205,361.4,80833,0.014907278
31,Placer,18,CST World History,13,5541,366,474255,0.011683588
31,Placer,24,CST Integrated/Coordinated Science 1,13,57,289.4,46386,0.001228819
31,Placer,13,CST Algebra II,13,3576,331.8,286737,0.012471359
31,Placer,28,CST General Mathematics,13,2046,330.4,190615,0.010733678
31,Placer,9,CST Algebra I,13,7890,350.1,711705,0.011086054
31,Placer,15,CST Summative High School Mathematics,13,2776,357.8,149987,0.018508271
31,Placer,20,CST Biology,13,7054,376.2,556893,0.012666706
31,Placer,11,CST Geometry,13,4586,337.1,407658,0.011249626
32,Plumas,7,CST English-Language Arts,2,167,359.2,464896,0.00035922
32,Plumas,8,CST Mathematics,2,167,373.9,464515,0.000359515
32,Plumas,8,CST Mathematics,3,158,393.8,443961,0.000355887
32,Plumas,7,CST English-Language Arts,3,156,356.1,441572,0.000353283
32,Plumas,7,CST English-Language Arts,4,142,382.8,428906,0.000331075
32,Plumas,8,CST Mathematics,4,143,399,433012,0.000330245
32,Plumas,8,CST Mathematics,5,148,377,432775,0.000341979
32,Plumas,7,CST English-Language Arts,5,148,375,429498,0.000344588
32,Plumas,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,148,377.3,431142,0.000343274
32,Plumas,7,CST English-Language Arts,6,156,367.8,434374,0.000359138
32,Plumas,8,CST Mathematics,6,158,364.2,436563,0.000361918
32,Plumas,8,CST Mathematics,7,165,370.7,393811,0.000418983
32,Plumas,7,CST English-Language Arts,7,166,376.3,431187,0.000384984
32,Plumas,7,CST English-Language Arts,8,169,359.9,435491,0.000388068
32,Plumas,9,CST Algebra I,8,92,336.9,276039,0.000333286
32,Plumas,28,CST General Mathematics,8,79,335.7,145549,0.000542773
32,Plumas,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,170,386.9,436071,0.000389845
32,Plumas,29,CST History - Social Science Grade 8,8,173,359.9,459125,0.000376804
32,Plumas,22,CST Earth Science,9,72,350.6,133961,0.00053747
32,Plumas,28,CST General Mathematics,9,45,324,45052,0.000998846
32,Plumas,9,CST Algebra I,9,53,313,243349,0.000217794
32,Plumas,7,CST English-Language Arts,9,158,366.5,463236,0.000341079
32,Plumas,20,CST Biology,9,78,373.2,228962,0.000340668
32,Plumas,11,CST Geometry,9,62,358.8,144063,0.000430367
32,Plumas,11,CST Geometry,10,46,309.3,156167,0.000294556
32,Plumas,20,CST Biology,10,120,344,228138,0.000525997
32,Plumas,7,CST English-Language Arts,10,161,347.2,455362,0.000353565
32,Plumas,9,CST Algebra I,10,33,282.7,104567,0.000315587
32,Plumas,13,CST Algebra II,10,48,325.6,131448,0.000365163
32,Plumas,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,158,364.9,451374,0.000350042
32,Plumas,21,CST Chemistry,10,21,390,136209,0.000154175
32,Plumas,18,CST World History,10,114,353.8,422893,0.000269572
32,Plumas,23,CST Physics,11,27,351.6,56726,0.000475972
32,Plumas,21,CST Chemistry,11,29,348.9,133804,0.000216735
32,Plumas,22,CST Earth Science,11,26,363.6,42331,0.000614207
32,Plumas,13,CST Algebra II,11,32,299.8,122079,0.000262125
32,Plumas,9,CST Algebra I,11,11,268.5,49868,0.000220582
32,Plumas,7,CST English-Language Arts,11,159,348,440115,0.000361269
32,Plumas,19,CST U.S. History,11,158,355.7,447386,0.000353163
32,Plumas,20,CST Biology,11,38,347.7,99776,0.000380853
32,Plumas,15,CST Summative High School Mathematics,11,47,324.3,124304,0.000378105
32,Plumas,11,CST Geometry,11,21,287.5,78308,0.000268172
32,Plumas,15,CST Summative High School Mathematics,13,48,323.1,149987,0.000320028
32,Plumas,21,CST Chemistry,13,50,366.2,275452,0.00018152
32,Plumas,9,CST Algebra I,13,189,316.8,711705,0.000265559
32,Plumas,13,CST Algebra II,13,80,315.3,286737,0.000279001
32,Plumas,28,CST General Mathematics,13,124,331.4,190615,0.000650526
32,Plumas,11,CST Geometry,13,129,330.2,407658,0.000316442
32,Plumas,18,CST World History,13,125,348.8,474255,0.000263571
32,Plumas,20,CST Biology,13,236,354.3,556893,0.00042378
32,Plumas,22,CST Earth Science,13,107,353,206991,0.000516931
32,Plumas,23,CST Physics,13,27,351.6,80833,0.000334022
33,Riverside,7,CST English-Language Arts,2,31655,358.1,464896,0.068090498
33,Riverside,8,CST Mathematics,2,31607,376.6,464515,0.068043013
33,Riverside,8,CST Mathematics,3,29997,393.5,443961,0.067566746
33,Riverside,7,CST English-Language Arts,3,29835,344,441572,0.067565425
33,Riverside,7,CST English-Language Arts,4,29117,372.2,428906,0.06788667
33,Riverside,8,CST Mathematics,4,29445,392.4,433012,0.068000425
33,Riverside,8,CST Mathematics,5,30017,391.4,432775,0.069359367
33,Riverside,7,CST English-Language Arts,5,29735,363.9,429498,0.069231987
33,Riverside,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,29745,360.4,431142,0.068991191
33,Riverside,7,CST English-Language Arts,6,29903,360.5,434374,0.068841597
33,Riverside,8,CST Mathematics,6,30109,361.2,436563,0.068968282
33,Riverside,7,CST English-Language Arts,7,29642,363,431187,0.068745115
33,Riverside,9,CST Algebra I,7,3051,411.7,37803,0.08070788
33,Riverside,8,CST Mathematics,7,26647,352.6,393811,0.067664438
33,Riverside,9,CST Algebra I,8,17284,345.9,276039,0.062614341
33,Riverside,13,CST Algebra II,8,15,436.3,680,0.022058824
33,Riverside,7,CST English-Language Arts,8,30141,362.6,435491,0.069211534
33,Riverside,11,CST Geometry,8,2318,402.1,29035,0.079834682
33,Riverside,29,CST History - Social Science Grade 8,8,32418,353.6,459125,0.070608222
33,Riverside,28,CST General Mathematics,8,12446,325.5,145549,0.085510721
33,Riverside,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,30159,389.8,436071,0.069160756
33,Riverside,10,CST Integrated Math 1,9,31,270.8,980,0.031632653
33,Riverside,20,CST Biology,9,19823,360.5,228962,0.086577685
33,Riverside,21,CST Chemistry,9,202,374.3,5365,0.037651445
33,Riverside,22,CST Earth Science,9,8836,327.1,133961,0.065959496
33,Riverside,24,CST Integrated/Coordinated Science 1,9,1117,334.1,33944,0.032907141
33,Riverside,23,CST Physics,9,24,377.3,14112,0.00170068
33,Riverside,18,CST World History,9,911,362.3,35087,0.025964032
33,Riverside,28,CST General Mathematics,9,1766,291.9,45052,0.039199148
33,Riverside,11,CST Geometry,9,9453,336,144063,0.065617126
33,Riverside,15,CST Summative High School Mathematics,9,28,332.5,809,0.03461063
33,Riverside,7,CST English-Language Arts,9,30413,360.4,463236,0.06565336
33,Riverside,13,CST Algebra II,9,1890,388.1,32400,0.058333333
33,Riverside,9,CST Algebra I,9,17848,307.4,243349,0.073343223
33,Riverside,9,CST Algebra I,10,7438,289.9,104567,0.071131428
33,Riverside,13,CST Algebra II,10,7795,337,131448,0.059301016
33,Riverside,7,CST English-Language Arts,10,30533,346,455362,0.067052148
33,Riverside,15,CST Summative High School Mathematics,10,1802,376.3,24757,0.072787494
33,Riverside,11,CST Geometry,10,10301,294.6,156167,0.065961439
33,Riverside,18,CST World History,10,30918,338.3,422893,0.073110692
33,Riverside,23,CST Physics,10,375,351.7,9902,0.037871137
33,Riverside,24,CST Integrated/Coordinated Science 1,10,90,315.5,4401,0.020449898
33,Riverside,22,CST Earth Science,10,4687,332.9,30649,0.152925055
33,Riverside,12,CST Integrated Math 2,10,259,333.3,1432,0.180865922
33,Riverside,21,CST Chemistry,10,9415,353.8,136209,0.069121717
33,Riverside,20,CST Biology,10,13856,334.9,228138,0.060735169
33,Riverside,10,CST Integrated Math 1,10,1865,301.7,5965,0.312657167
33,Riverside,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,30358,353.4,451374,0.067256865
33,Riverside,10,CST Integrated Math 1,11,1402,295.2,6318,0.221905666
33,Riverside,20,CST Biology,11,7312,350.7,99776,0.073284157
33,Riverside,21,CST Chemistry,11,7813,329.8,133804,0.058391378
33,Riverside,12,CST Integrated Math 2,11,1181,314.1,3364,0.351070155
33,Riverside,22,CST Earth Science,11,5918,334.6,42331,0.139802981
33,Riverside,24,CST Integrated/Coordinated Science 1,11,55,315.2,7963,0.006906945
33,Riverside,23,CST Physics,11,3313,366.1,56726,0.058403554
33,Riverside,18,CST World History,11,1081,289.3,16163,0.066881148
33,Riverside,11,CST Geometry,11,6305,276.8,78308,0.080515401
33,Riverside,19,CST U.S. History,11,31604,340.5,447386,0.07064146
33,Riverside,15,CST Summative High School Mathematics,11,7543,337.4,124304,0.060681877
33,Riverside,7,CST English-Language Arts,11,30206,341.7,440115,0.068632062
33,Riverside,13,CST Algebra II,11,7535,300.5,122079,0.061722327
33,Riverside,9,CST Algebra I,11,3376,282.3,49868,0.067698725
33,Riverside,13,CST Algebra II,13,17235,326.7,286737,0.060107346
33,Riverside,11,CST Geometry,13,28377,313.2,407658,0.06960982
33,Riverside,10,CST Integrated Math 1,13,3300,298.6,13486,0.244698206
33,Riverside,15,CST Summative High School Mathematics,13,9373,344.9,149987,0.062492083
33,Riverside,9,CST Algebra I,13,48997,323.2,711705,0.068844535
33,Riverside,28,CST General Mathematics,13,14212,321.3,190615,0.074558665
33,Riverside,23,CST Physics,13,3712,364.8,80833,0.045921839
33,Riverside,18,CST World History,13,32910,337.7,474255,0.069393048
33,Riverside,24,CST Integrated/Coordinated Science 1,13,1262,332,46386,0.027206485
33,Riverside,21,CST Chemistry,13,17430,343.3,275452,0.063277812
33,Riverside,22,CST Earth Science,13,19441,330.8,206991,0.093921958
33,Riverside,12,CST Integrated Math 2,13,1440,317.6,5102,0.282242258
33,Riverside,20,CST Biology,13,40991,350.1,556893,0.073606599
34,Sacramento,7,CST English-Language Arts,2,17978,356.7,464896,0.038671015
34,Sacramento,8,CST Mathematics,2,17953,376,464515,0.038648913
34,Sacramento,8,CST Mathematics,3,17184,391.7,443961,0.038706103
34,Sacramento,7,CST English-Language Arts,3,17107,342.6,441572,0.038741134
34,Sacramento,7,CST English-Language Arts,4,16601,372.9,428906,0.038705451
34,Sacramento,8,CST Mathematics,4,16779,388.2,433012,0.038749503
34,Sacramento,8,CST Mathematics,5,16404,385.7,432775,0.037904223
34,Sacramento,7,CST English-Language Arts,5,16280,362.1,429498,0.037904717
34,Sacramento,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,16321,359.1,431142,0.037855277
34,Sacramento,7,CST English-Language Arts,6,16387,362.4,434374,0.037725554
34,Sacramento,8,CST Mathematics,6,16478,364.9,436563,0.037744839
34,Sacramento,7,CST English-Language Arts,7,16342,366.7,431187,0.037900029
34,Sacramento,9,CST Algebra I,7,1690,418,37803,0.044705447
34,Sacramento,8,CST Mathematics,7,14648,356.8,393811,0.037195507
34,Sacramento,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,16383,391.1,436071,0.03756957
34,Sacramento,9,CST Algebra I,8,7887,360.9,276039,0.02857205
34,Sacramento,13,CST Algebra II,8,47,458.1,680,0.069117647
34,Sacramento,7,CST English-Language Arts,8,16350,362,435491,0.03754383
34,Sacramento,29,CST History - Social Science Grade 8,8,17301,354.4,459125,0.037682548
34,Sacramento,28,CST General Mathematics,8,7948,321.8,145549,0.05460704
34,Sacramento,11,CST Geometry,8,1303,415.8,29035,0.044876873
34,Sacramento,11,CST Geometry,9,4843,345.4,144063,0.033617237
34,Sacramento,28,CST General Mathematics,9,2375,292.2,45052,0.052716861
34,Sacramento,15,CST Summative High School Mathematics,9,55,429.5,809,0.067985167
34,Sacramento,7,CST English-Language Arts,9,16578,361.2,463236,0.035787374
34,Sacramento,13,CST Algebra II,9,1159,395.8,32400,0.035771605
34,Sacramento,9,CST Algebra I,9,8449,311.5,243349,0.034719682
34,Sacramento,21,CST Chemistry,9,131,400.4,5365,0.024417521
34,Sacramento,24,CST Integrated/Coordinated Science 1,9,636,321.5,33944,0.018736743
34,Sacramento,18,CST World History,9,928,359.5,35087,0.026448542
34,Sacramento,10,CST Integrated Math 1,9,21,447.1,980,0.021428571
34,Sacramento,12,CST Integrated Math 2,9,11,372.2,236,0.046610169
34,Sacramento,20,CST Biology,9,5782,375.1,228962,0.025253099
34,Sacramento,22,CST Earth Science,9,8576,336.7,133961,0.064018632
34,Sacramento,23,CST Physics,10,510,355.1,9902,0.051504747
34,Sacramento,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,16755,353.4,451374,0.037119994
34,Sacramento,22,CST Earth Science,10,1224,320.6,30649,0.03993605
34,Sacramento,20,CST Biology,10,8912,342.4,228138,0.039064075
34,Sacramento,12,CST Integrated Math 2,10,19,340.6,1432,0.013268156
34,Sacramento,10,CST Integrated Math 1,10,49,391.6,5965,0.008214585
34,Sacramento,18,CST World History,10,15810,344.7,422893,0.037385343
34,Sacramento,24,CST Integrated/Coordinated Science 1,10,14,307,4401,0.003181095
34,Sacramento,21,CST Chemistry,10,3824,354.4,136209,0.028074503
34,Sacramento,9,CST Algebra I,10,3885,293,104567,0.037153213
34,Sacramento,13,CST Algebra II,10,4282,345.4,131448,0.032575619
34,Sacramento,7,CST English-Language Arts,10,16797,345.4,455362,0.036887136
34,Sacramento,15,CST Summative High School Mathematics,10,964,385.2,24757,0.038938482
34,Sacramento,11,CST Geometry,10,5800,298.6,156167,0.037139729
34,Sacramento,11,CST Geometry,11,3108,282.7,78308,0.039689431
34,Sacramento,19,CST U.S. History,11,16832,343.5,447386,0.037622992
34,Sacramento,15,CST Summative High School Mathematics,11,4200,350.8,124304,0.033788132
34,Sacramento,13,CST Algebra II,11,4296,305.2,122079,0.035190328
34,Sacramento,7,CST English-Language Arts,11,16598,341.1,440115,0.03771287
34,Sacramento,9,CST Algebra I,11,1822,282.1,49868,0.036536456
34,Sacramento,21,CST Chemistry,11,4605,332.9,133804,0.034416011
34,Sacramento,18,CST World History,11,996,292.6,16163,0.061622224
34,Sacramento,10,CST Integrated Math 1,11,229,331.8,6318,0.036245647
34,Sacramento,12,CST Integrated Math 2,11,21,338.2,3364,0.006242568
34,Sacramento,20,CST Biology,11,3225,347.7,99776,0.032322402
34,Sacramento,22,CST Earth Science,11,1377,327.3,42331,0.032529352
34,Sacramento,23,CST Physics,11,2173,367,56726,0.038306949
34,Sacramento,18,CST World History,13,17734,342.8,474255,0.037393385
34,Sacramento,23,CST Physics,13,2686,364.7,80833,0.033229003
34,Sacramento,21,CST Chemistry,13,8560,343.6,275452,0.031076195
34,Sacramento,22,CST Earth Science,13,11177,333.8,206991,0.053997517
34,Sacramento,20,CST Biology,13,17919,353.9,556893,0.032176738
34,Sacramento,12,CST Integrated Math 2,13,51,346.4,5102,0.00999608
34,Sacramento,24,CST Integrated/Coordinated Science 1,13,658,320.9,46386,0.014185315
34,Sacramento,13,CST Algebra II,13,9784,334.3,286737,0.034121861
34,Sacramento,9,CST Algebra I,13,23733,330.3,711705,0.033346682
34,Sacramento,10,CST Integrated Math 1,13,299,349.7,13486,0.02217114
34,Sacramento,15,CST Summative High School Mathematics,13,5219,358,149987,0.034796349
34,Sacramento,11,CST Geometry,13,15054,320.6,407658,0.036928013
34,Sacramento,28,CST General Mathematics,13,10323,315.2,190615,0.054156284
35,San Benito,7,CST English-Language Arts,2,791,345.3,464896,0.001701456
35,San Benito,8,CST Mathematics,2,791,355.2,464515,0.001702851
35,San Benito,8,CST Mathematics,3,784,382.6,443961,0.001765921
35,San Benito,7,CST English-Language Arts,3,774,332.7,441572,0.001752829
35,San Benito,7,CST English-Language Arts,4,769,362.3,428906,0.001792934
35,San Benito,8,CST Mathematics,4,777,379.1,433012,0.001794408
35,San Benito,8,CST Mathematics,5,819,368.1,432775,0.001892438
35,San Benito,7,CST English-Language Arts,5,806,355.7,429498,0.001876609
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,805,354.5,431142,0.001867134
35,San Benito,7,CST English-Language Arts,6,771,357.3,434374,0.001774968
35,San Benito,8,CST Mathematics,6,773,347.2,436563,0.001770649
35,San Benito,8,CST Mathematics,7,681,336.9,393811,0.001729256
35,San Benito,7,CST English-Language Arts,7,787,361.5,431187,0.001825194
35,San Benito,9,CST Algebra I,7,108,397.5,37803,0.002856916
35,San Benito,9,CST Algebra I,8,394,338.3,276039,0.001427335
35,San Benito,29,CST History - Social Science Grade 8,8,868,344.4,459125,0.001890553
35,San Benito,7,CST English-Language Arts,8,815,359.7,435491,0.001871451
35,San Benito,28,CST General Mathematics,8,413,319.5,145549,0.002837532
35,San Benito,11,CST Geometry,8,58,369.9,29035,0.001997589
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,808,382.1,436071,0.001852909
35,San Benito,20,CST Biology,9,175,398.2,228962,0.000764319
35,San Benito,22,CST Earth Science,9,670,347.1,133961,0.005001456
35,San Benito,18,CST World History,9,119,323.7,35087,0.00339157
35,San Benito,11,CST Geometry,9,240,346.2,144063,0.001665938
35,San Benito,13,CST Algebra II,9,22,376.7,32400,0.000679012
35,San Benito,28,CST General Mathematics,9,54,275.9,45052,0.001198615
35,San Benito,7,CST English-Language Arts,9,842,360,463236,0.001817648
35,San Benito,9,CST Algebra I,9,548,298.7,243349,0.00225191
35,San Benito,9,CST Algebra I,10,117,280.2,104567,0.0011189
35,San Benito,7,CST English-Language Arts,10,828,345.9,455362,0.001818334
35,San Benito,15,CST Summative High School Mathematics,10,21,326,24757,0.000848245
35,San Benito,13,CST Algebra II,10,217,334.6,131448,0.001650843
35,San Benito,11,CST Geometry,10,435,279.9,156167,0.00278548
35,San Benito,18,CST World History,10,729,359.3,422893,0.00172384
35,San Benito,22,CST Earth Science,10,118,347.7,30649,0.003850044
35,San Benito,21,CST Chemistry,10,177,363.8,136209,0.001299474
35,San Benito,20,CST Biology,10,525,342.3,228138,0.002301239
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,825,357.7,451374,0.001827753
35,San Benito,23,CST Physics,11,47,377.1,56726,0.000828544
35,San Benito,20,CST Biology,11,137,376.9,99776,0.001373076
35,San Benito,21,CST Chemistry,11,511,315.6,133804,0.003819019
35,San Benito,22,CST Earth Science,11,47,326.8,42331,0.001110297
35,San Benito,18,CST World History,11,53,298.8,16163,0.003279094
35,San Benito,11,CST Geometry,11,137,258.1,78308,0.001749502
35,San Benito,13,CST Algebra II,11,377,285.2,122079,0.003088164
35,San Benito,15,CST Summative High School Mathematics,11,218,333.3,124304,0.001753765
35,San Benito,7,CST English-Language Arts,11,831,345.2,440115,0.001888143
35,San Benito,19,CST U.S. History,11,844,352.5,447386,0.001886514
35,San Benito,9,CST Algebra I,11,47,285.6,49868,0.000942488
35,San Benito,13,CST Algebra II,13,616,305.8,286737,0.00214831
35,San Benito,9,CST Algebra I,13,1214,318.1,711705,0.001705763
35,San Benito,20,CST Biology,13,837,359.6,556893,0.001502982
35,San Benito,11,CST Geometry,13,870,300.8,407658,0.002134142
35,San Benito,15,CST Summative High School Mathematics,13,239,332.7,149987,0.001593471
35,San Benito,28,CST General Mathematics,13,467,314.4,190615,0.002449965
35,San Benito,22,CST Earth Science,13,835,346.1,206991,0.004033992
35,San Benito,21,CST Chemistry,13,688,328,275452,0.002497713
35,San Benito,18,CST World History,13,901,351.4,474255,0.001899822
35,San Benito,23,CST Physics,13,47,377.1,80833,0.000581446
36,San Bernardino,7,CST English-Language Arts,2,30508,353.3,464896,0.065623279
36,San Bernardino,8,CST Mathematics,2,30474,372.2,464515,0.065603909
36,San Bernardino,8,CST Mathematics,3,29092,387.3,443961,0.065528278
36,San Bernardino,7,CST English-Language Arts,3,28938,337.6,441572,0.065534047
36,San Bernardino,7,CST English-Language Arts,4,28203,367.3,428906,0.065755667
36,San Bernardino,8,CST Mathematics,4,28453,385.2,433012,0.065709495
36,San Bernardino,8,CST Mathematics,5,28321,390.2,432775,0.065440471
36,San Bernardino,7,CST English-Language Arts,5,28065,359.7,429498,0.065343727
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,28132,362.7,431142,0.065249964
36,San Bernardino,7,CST English-Language Arts,6,28535,359.1,434374,0.065692238
36,San Bernardino,8,CST Mathematics,6,28719,360.1,436563,0.06578432
36,San Bernardino,7,CST English-Language Arts,7,28945,356.9,431187,0.067128647
36,San Bernardino,9,CST Algebra I,7,1313,417.4,37803,0.034732693
36,San Bernardino,8,CST Mathematics,7,27721,355.3,393811,0.070391635
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,29506,378,436071,0.067663293
36,San Bernardino,9,CST Algebra I,8,22191,337.2,276039,0.080390814
36,San Bernardino,7,CST English-Language Arts,8,29416,357.6,435491,0.067546746
36,San Bernardino,29,CST History - Social Science Grade 8,8,31482,346.8,459125,0.068569562
36,San Bernardino,28,CST General Mathematics,8,7274,314.4,145549,0.049976297
36,San Bernardino,11,CST Geometry,8,1014,409.2,29035,0.034923368
36,San Bernardino,11,CST Geometry,9,9363,336.8,144063,0.064992399
36,San Bernardino,28,CST General Mathematics,9,2316,289.7,45052,0.051407263
36,San Bernardino,15,CST Summative High School Mathematics,9,12,417.1,809,0.014833127
36,San Bernardino,7,CST English-Language Arts,9,30709,353.1,463236,0.066292343
36,San Bernardino,13,CST Algebra II,9,1007,383.5,32400,0.031080247
36,San Bernardino,9,CST Algebra I,9,18256,304.2,243349,0.075019827
36,San Bernardino,23,CST Physics,9,109,370.2,14112,0.007723923
36,San Bernardino,22,CST Earth Science,9,14300,329.8,133961,0.106747486
36,San Bernardino,24,CST Integrated/Coordinated Science 1,9,1321,308.1,33944,0.03891704
36,San Bernardino,10,CST Integrated Math 1,9,81,296.8,980,0.082653061
36,San Bernardino,20,CST Biology,9,13870,359.9,228962,0.060577738
36,San Bernardino,21,CST Chemistry,9,73,387.8,5365,0.01360671
36,San Bernardino,18,CST World History,9,1708,342.6,35087,0.048678998
36,San Bernardino,18,CST World History,10,29399,334.9,422893,0.069518767
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,30589,346,451374,0.067768635
36,San Bernardino,21,CST Chemistry,10,6870,349.7,136209,0.050437196
36,San Bernardino,20,CST Biology,10,17598,333.1,228138,0.077137522
36,San Bernardino,12,CST Integrated Math 2,10,68,324.5,1432,0.047486034
36,San Bernardino,10,CST Integrated Math 1,10,310,279.9,5965,0.051969824
36,San Bernardino,24,CST Integrated/Coordinated Science 1,10,663,316.2,4401,0.15064758
36,San Bernardino,22,CST Earth Science,10,2737,322.9,30649,0.089301445
36,San Bernardino,23,CST Physics,10,313,340.4,9902,0.031609776
36,San Bernardino,25,CST Integrated/Coordinated Science 2,10,23,279.3,1413,0.016277424
36,San Bernardino,9,CST Algebra I,10,8926,285.3,104567,0.085361539
36,San Bernardino,13,CST Algebra II,10,7339,341.9,131448,0.055831964
36,San Bernardino,7,CST English-Language Arts,10,30615,339.1,455362,0.067232224
36,San Bernardino,15,CST Summative High School Mathematics,10,720,385.4,24757,0.029082684
36,San Bernardino,11,CST Geometry,10,10879,293.7,156167,0.069662605
36,San Bernardino,11,CST Geometry,11,5736,275.8,78308,0.073249221
36,San Bernardino,19,CST U.S. History,11,30154,336.7,447386,0.06740041
36,San Bernardino,15,CST Summative High School Mathematics,11,6432,340.7,124304,0.051744111
36,San Bernardino,13,CST Algebra II,11,7686,302.1,122079,0.062959231
36,San Bernardino,7,CST English-Language Arts,11,29395,335.1,440115,0.066789362
36,San Bernardino,9,CST Algebra I,11,4052,280.2,49868,0.081254512
36,San Bernardino,23,CST Physics,11,2308,359.2,56726,0.04068681
36,San Bernardino,22,CST Earth Science,11,3653,330.2,42331,0.086296095
36,San Bernardino,24,CST Integrated/Coordinated Science 1,11,379,313.1,7963,0.047595127
36,San Bernardino,10,CST Integrated Math 1,11,865,290.4,6318,0.136910415
36,San Bernardino,12,CST Integrated Math 2,11,113,329,3364,0.033590963
36,San Bernardino,20,CST Biology,11,7351,342.2,99776,0.073675032
36,San Bernardino,21,CST Chemistry,11,7126,336.9,133804,0.053257003
36,San Bernardino,18,CST World History,11,1211,281,16163,0.07492421
36,San Bernardino,23,CST Physics,13,2730,357.5,80833,0.033773335
36,San Bernardino,22,CST Earth Science,13,20690,328.9,206991,0.099956037
36,San Bernardino,20,CST Biology,13,38819,344.4,556893,0.069706389
36,San Bernardino,12,CST Integrated Math 2,13,183,326.4,5102,0.035868287
36,San Bernardino,25,CST Integrated/Coordinated Science 2,13,25,275,3742,0.006680919
36,San Bernardino,21,CST Chemistry,13,14069,343.4,275452,0.05107605
36,San Bernardino,18,CST World History,13,32318,333.6,474255,0.068144774
36,San Bernardino,24,CST Integrated/Coordinated Science 1,13,2363,311.1,46386,0.050942095
36,San Bernardino,13,CST Algebra II,13,16038,325.4,286737,0.055932789
36,San Bernardino,9,CST Algebra I,13,54738,315.5,711705,0.07691108
36,San Bernardino,10,CST Integrated Math 1,13,1258,288.1,13486,0.093281922
36,San Bernardino,15,CST Summative High School Mathematics,13,7164,345.3,149987,0.04776414
36,San Bernardino,11,CST Geometry,13,26992,309.2,407658,0.066212364
36,San Bernardino,28,CST General Mathematics,13,9590,308.4,190615,0.050310836
37,San Diego,7,CST English-Language Arts,2,36864,368.8,464896,0.079295154
37,San Diego,8,CST Mathematics,2,36853,390.7,464515,0.079336512
37,San Diego,8,CST Mathematics,3,35017,409.3,443961,0.078874045
37,San Diego,7,CST English-Language Arts,3,34799,356.4,441572,0.07880708
37,San Diego,7,CST English-Language Arts,4,33632,382.6,428906,0.078413452
37,San Diego,8,CST Mathematics,4,33994,400.5,433012,0.078505907
37,San Diego,8,CST Mathematics,5,33906,402.4,432775,0.078345561
37,San Diego,7,CST English-Language Arts,5,33594,375.9,429498,0.078216895
37,San Diego,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,33760,377.4,431142,0.078303668
37,San Diego,7,CST English-Language Arts,6,34231,374,434374,0.078805361
37,San Diego,8,CST Mathematics,6,34399,377.1,436563,0.078795042
37,San Diego,8,CST Mathematics,7,30602,369.4,393811,0.077707327
37,San Diego,7,CST English-Language Arts,7,34022,376.3,431187,0.078903121
37,San Diego,9,CST Algebra I,7,3462,441.2,37803,0.091580033
37,San Diego,9,CST Algebra I,8,22516,362.1,276039,0.081568184
37,San Diego,13,CST Algebra II,8,55,514.6,680,0.080882353
37,San Diego,7,CST English-Language Arts,8,34445,375.2,435491,0.079094631
37,San Diego,29,CST History - Social Science Grade 8,8,36286,365.9,459125,0.079032943
37,San Diego,28,CST General Mathematics,8,10419,325.1,145549,0.07158414
37,San Diego,11,CST Geometry,8,2734,427.5,29035,0.094162218
37,San Diego,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,34447,409.9,436071,0.078994017
37,San Diego,10,CST Integrated Math 1,9,25,268.4,980,0.025510204
37,San Diego,20,CST Biology,9,16377,377.1,228962,0.071527153
37,San Diego,22,CST Earth Science,9,6540,335.4,133961,0.048820179
37,San Diego,21,CST Chemistry,9,350,352.4,5365,0.065237651
37,San Diego,24,CST Integrated/Coordinated Science 1,9,419,329,33944,0.01234386
37,San Diego,18,CST World History,9,3913,364.9,35087,0.111522786
37,San Diego,11,CST Geometry,9,13582,350.5,144063,0.094278198
37,San Diego,28,CST General Mathematics,9,3245,299.1,45052,0.072027879
37,San Diego,15,CST Summative High School Mathematics,9,129,438.5,809,0.159456119
37,San Diego,7,CST English-Language Arts,9,35722,371.6,463236,0.077114041
37,San Diego,13,CST Algebra II,9,2284,404.3,32400,0.070493827
37,San Diego,9,CST Algebra I,9,16866,324.4,243349,0.069307866
37,San Diego,23,CST Physics,9,4103,345.7,14112,0.290745465
